id,approval,scores_1,scores_2,scores_3,scores_4
1,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
2,0.5390258823529411,0.522875,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,
4,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
5,0.8918,0.8297573529411765,0.0,0.0,0.0
6,0.8918,0.8297573529411765,0.0,0.0,0.0
7,0.5390258823529411,0.522875,0.0,0.0,0.0
8,1.950975,2.612416666666667,0.0,0.0,0.0
9,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
10,1.950975,2.612416666666667,0.0,0.0,0.0
11,6.230250000000001,5.0055000000000005,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,
13,0.8918,0.8297573529411765,0.0,0.0,0.0
14,0.5390258823529411,0.522875,0.0,0.0,0.0
15,0.8918,0.8297573529411765,0.0,0.0,0.0
16,6.230250000000001,5.0055000000000005,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,
18,0.5390258823529411,0.522875,0.0,0.0,0.0
19,0.8918,0.8297573529411765,0.0,0.0,0.0
20,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
21,0.5390258823529411,0.522875,0.0,0.0,0.0
22,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
23,1.950975,2.612416666666667,0.0,0.0,0.0
24,0.8918,0.8297573529411765,0.0,0.0,0.0
25,0.5390258823529411,0.522875,0.0,0.0,0.0
26,6.230250000000001,5.0055000000000005,0.0,0.0,0.0
27,0.5390258823529411,0.522875,0.0,0.0,0.0
28,1.950975,2.612416666666667,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,
30,1.950975,2.612416666666667,0.0,0.0,0.0
31,0.8918,0.8297573529411765,0.0,0.0,0.0
32,0.8918,0.8297573529411765,0.0,0.0,0.0
33,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
34,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
35,0.8918,0.8297573529411765,0.0,0.0,0.0
36,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
37,0.5390258823529411,0.522875,0.0,0.0,0.0
38,0.8918,0.8297573529411765,0.0,0.0,0.0
39,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
40,0.5390258823529411,0.522875,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,
42,0.5390258823529411,0.522875,0.0,0.0,0.0
43,0.5390258823529411,0.522875,0.0,0.0,0.0
44,6.230250000000001,5.0055000000000005,0.0,0.0,0.0
45,0.5390258823529411,0.522875,0.0,0.0,0.0
46,0.8918,0.8297573529411765,0.0,0.0,0.0
47,0.5390258823529411,0.522875,0.0,0.0,0.0
48,0.8918,0.8297573529411765,0.0,0.0,0.0
49,0.5390258823529411,0.522875,0.0,0.0,0.0
50,0.8918,0.8297573529411765,0.0,0.0,0.0
51,0.5390258823529411,0.522875,0.0,0.0,0.0
52,0.5390258823529411,0.522875,0.0,0.0,0.0
53,0.5390258823529411,0.522875,0.0,0.0,0.0
54,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
55,0.8918,0.8297573529411765,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,
57,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
58,0.5390258823529411,0.522875,0.0,0.0,0.0
59,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
60,0.8918,0.8297573529411765,0.0,0.0,0.0
61,0.5390258823529411,0.522875,0.0,0.0,0.0
62,0.5390258823529411,0.522875,0.0,0.0,0.0
63,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
64,0.8918,0.8297573529411765,0.0,0.0,0.0
65,0.8918,0.8297573529411765,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,
67,1.950975,2.612416666666667,0.0,0.0,0.0
68,1.950975,2.612416666666667,0.0,0.0,0.0
69,0.8918,0.8297573529411765,0.0,0.0,0.0
70,0.5390258823529411,0.522875,0.0,0.0,0.0
71,0.5390258823529411,0.522875,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,
73,0.5390258823529411,0.522875,0.0,0.0,0.0
74,0.5390258823529411,0.522875,0.0,0.0,0.0
75,0.8918,0.8297573529411765,0.0,0.0,0.0
76,0.5390258823529411,0.522875,0.0,0.0,0.0
77,0.8918,0.8297573529411765,0.0,0.0,0.0
78,0.5390258823529411,0.522875,0.0,0.0,0.0
79,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
80,0.5390258823529411,0.522875,0.0,0.0,0.0
81,0.8918,0.8297573529411765,0.0,0.0,0.0
82,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
83,0.5390258823529411,0.522875,0.0,0.0,0.0
84,0.8918,0.8297573529411765,0.0,0.0,0.0
85,0.8918,0.8297573529411765,0.0,0.0,0.0
86,0.5390258823529411,0.522875,0.0,0.0,0.0
87,0.8918,0.8297573529411765,0.0,0.0,0.0
88,0.8918,0.8297573529411765,0.0,0.0,0.0
89,1.950975,2.612416666666667,0.0,0.0,0.0
90,0.8918,0.8297573529411765,0.0,0.0,0.0
91,0.5390258823529411,0.522875,0.0,0.0,0.0
92,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,
94,1.2753,0.8538333333333333,0.0,0.0,0.0
95,1.950975,2.612416666666667,0.0,0.0,0.0
96,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
97,0.5390258823529411,0.522875,0.0,0.0,0.0
98,0.8918,0.8297573529411765,0.0,0.0,0.0
99,0.5390258823529411,0.522875,0.0,0.0,0.0
100,0.8918,0.8297573529411765,0.0,0.0,0.0
101,1.950975,2.612416666666667,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,
103,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
104,0.8918,0.8297573529411765,0.0,0.0,0.0
105,2.587764705882353,2.76125,0.0,0.0,0.0
106,0.8918,0.8297573529411765,0.0,0.0,0.0
107,0.8918,0.8297573529411765,0.0,0.0,0.0
108,2.587764705882353,2.76125,0.0,0.0,0.0
109,0.5390258823529411,0.522875,0.0,0.0,0.0
110,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
111,0.8918,0.8297573529411765,0.0,0.0,0.0
112,0.5390258823529411,0.522875,0.0,0.0,0.0
113,6.230250000000001,5.0055000000000005,0.0,0.0,0.0
114,0.8918,0.8297573529411765,0.0,0.0,0.0
115,1.950975,2.612416666666667,0.0,0.0,0.0
116,0.8918,0.8297573529411765,0.0,0.0,0.0
117,0.5390258823529411,0.522875,0.0,0.0,0.0
118,1.2301714285714287,2.162,0.0,0.0,0.0
119,0.5390258823529411,0.522875,0.0,0.0,0.0
120,0.5390258823529411,0.522875,0.0,0.0,0.0
121,0.8918,0.8297573529411765,0.0,0.0,0.0
122,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,
124,0.5390258823529411,0.522875,0.0,0.0,0.0
125,0.5390258823529411,0.522875,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,
127,0.8918,0.8297573529411765,0.0,0.0,0.0
128,1.950975,2.612416666666667,0.0,0.0,0.0
129,1.950975,2.612416666666667,0.0,0.0,0.0
130,0.5390258823529411,0.522875,0.0,0.0,0.0
131,0.8918,0.8297573529411765,0.0,0.0,0.0
132,0.5390258823529411,0.522875,0.0,0.0,0.0
133,0.8918,0.8297573529411765,0.0,0.0,0.0
134,1.4157,1.4217499999999998,0.0,0.0,0.0
135,1.4157,1.4217499999999998,0.0,0.0,0.0
136,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
137,0.5390258823529411,0.522875,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,
139,0.0,0.0,0.0,0.0,
140,6.230250000000001,5.0055000000000005,0.0,0.0,0.0
141,0.8918,0.8297573529411765,0.0,0.0,0.0
142,0.8918,0.8297573529411765,0.0,0.0,0.0
143,1.2753,0.8538333333333333,0.0,0.0,0.0
144,1.950975,2.612416666666667,0.0,0.0,0.0
145,0.5390258823529411,0.522875,0.0,0.0,0.0
146,0.5390258823529411,0.522875,0.0,0.0,0.0
147,0.5390258823529411,0.522875,0.0,0.0,0.0
148,0.5390258823529411,0.522875,0.0,0.0,0.0
149,0.8918,0.8297573529411765,0.0,0.0,0.0
150,2.587764705882353,2.76125,0.0,0.0,0.0
151,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
152,0.5390258823529411,0.522875,0.0,0.0,0.0
153,0.5390258823529411,0.522875,0.0,0.0,0.0
154,6.230250000000001,5.0055000000000005,0.0,0.0,0.0
155,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
156,0.5390258823529411,0.522875,0.0,0.0,0.0
157,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
158,0.5390258823529411,0.522875,0.0,0.0,0.0
159,1.2753,0.8538333333333333,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,
161,0.5390258823529411,0.522875,0.0,0.0,0.0
162,0.5390258823529411,0.522875,0.0,0.0,0.0
163,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
164,0.8918,0.8297573529411765,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,
166,0.5390258823529411,0.522875,0.0,0.0,0.0
167,0.5390258823529411,0.522875,0.0,0.0,0.0
168,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
169,0.5390258823529411,0.522875,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,
171,0.0,0.0,0.0,0.0,
172,0.8918,0.8297573529411765,0.0,0.0,0.0
173,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
174,0.5390258823529411,0.522875,0.0,0.0,0.0
175,6.230250000000001,5.0055000000000005,0.0,0.0,0.0
176,0.5390258823529411,0.522875,0.0,0.0,0.0
177,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
178,0.8918,0.8297573529411765,0.0,0.0,0.0
179,1.9968,1.504,0.0,0.0,0.0
180,2.587764705882353,2.76125,0.0,0.0,0.0
181,0.8918,0.8297573529411765,0.0,0.0,0.0
182,0.8918,0.8297573529411765,0.0,0.0,0.0
183,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
184,0.8918,0.8297573529411765,0.0,0.0,0.0
185,0.5390258823529411,0.522875,0.0,0.0,0.0
186,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
187,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
188,0.5390258823529411,0.522875,0.0,0.0,0.0
189,0.5390258823529411,0.522875,0.0,0.0,0.0
190,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
191,1.950975,2.612416666666667,0.0,0.0,0.0
192,0.8918,0.8297573529411765,0.0,0.0,0.0
193,0.5390258823529411,0.522875,0.0,0.0,0.0
194,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
195,0.5390258823529411,0.522875,0.0,0.0,0.0
196,0.8918,0.8297573529411765,0.0,0.0,0.0
197,6.230250000000001,5.0055000000000005,0.0,0.0,0.0
198,0.8918,0.8297573529411765,0.0,0.0,0.0
199,0.8918,0.8297573529411765,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,
201,0.5390258823529411,0.522875,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,
203,0.5390258823529411,0.522875,0.0,0.0,0.0
204,0.8918,0.8297573529411765,0.0,0.0,0.0
205,0.5390258823529411,0.522875,0.0,0.0,0.0
206,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,
208,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
209,0.5390258823529411,0.522875,0.0,0.0,0.0
210,0.8918,0.8297573529411765,0.0,0.0,0.0
211,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
212,0.5390258823529411,0.522875,0.0,0.0,0.0
213,0.5390258823529411,0.522875,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,
215,1.950975,2.612416666666667,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,
217,0.8918,0.8297573529411765,0.0,0.0,0.0
218,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
219,0.8918,0.8297573529411765,0.0,0.0,0.0
220,0.8918,0.8297573529411765,0.0,0.0,0.0
221,0.8918,0.8297573529411765,0.0,0.0,0.0
222,0.8918,0.8297573529411765,0.0,0.0,0.0
223,1.950975,2.612416666666667,0.0,0.0,0.0
224,0.5390258823529411,0.522875,0.0,0.0,0.0
225,0.5390258823529411,0.522875,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0,
227,0.5390258823529411,0.522875,0.0,0.0,0.0
228,0.5390258823529411,0.522875,0.0,0.0,0.0
229,0.5390258823529411,0.522875,0.0,0.0,0.0
230,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
231,0.5390258823529411,0.522875,0.0,0.0,0.0
232,0.8918,0.8297573529411765,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0,
234,0.5390258823529411,0.522875,0.0,0.0,0.0
235,1.950975,2.612416666666667,0.0,0.0,0.0
236,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
237,0.8918,0.8297573529411765,0.0,0.0,0.0
238,0.5390258823529411,0.522875,0.0,0.0,0.0
239,0.5390258823529411,0.522875,0.0,0.0,0.0
240,0.5390258823529411,0.522875,0.0,0.0,0.0
241,0.5390258823529411,0.522875,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,
243,0.34610232558139536,0.37365000000000004,0.0,0.0,0.0
244,0.8918,0.8297573529411765,0.0,0.0,0.0
245,0.5390258823529411,0.522875,0.0,0.0,0.0
246,0.8918,0.8297573529411765,0.0,0.0,0.0
247,0.5390258823529411,0.522875,0.0,0.0,0.0
248,0.5390258823529411,0.522875,0.0,0.0,0.0
249,6.230250000000001,5.0055000000000005,0.0,0.0,0.0
250,0.5390258823529411,0.522875,0.0,0.0,0.0
251,0.8918,0.8297573529411765,0.0,0.0,0.0
252,0.8918,0.8297573529411765,0.0,0.0,0.0
253,0.8918,0.8297573529411765,0.0,0.0,0.0
254,0.5390258823529411,0.522875,0.0,0.0,0.0
255,0.8918,0.8297573529411765,0.0,0.0,0.0
256,0.5390258823529411,0.522875,0.0,0.0,0.0
257,0.5390258823529411,0.522875,0.0,0.0,0.0
258,0.5390258823529411,0.522875,0.0,0.0,0.0
259,0.8918,0.8297573529411765,0.0,0.0,0.0
260,0.5390258823529411,0.522875,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0,
262,0.0,0.0,0.0,0.0,
263,0.8918,0.8297573529411765,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0,
265,6.230250000000001,0.0,8.1295,0.0,0.0
266,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
267,0.8918,0.0,0.8085720588235294,0.0,0.0
268,0.8918,0.0,0.8085720588235294,0.0,0.0
269,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
270,0.34610232558139536,0.0,0.4045666666666667,0.0,0.0
271,0.0,0.0,0.0,0.0,
272,0.0,0.0,0.0,0.0,
273,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
274,0.8918,0.0,0.8085720588235294,0.0,0.0
275,0.0,0.0,0.0,0.0,
276,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
277,1.950975,0.0,1.8329160000000002,0.0,0.0
278,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
279,1.950975,0.0,1.8329160000000002,0.0,0.0
280,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
281,1.950975,0.0,1.8329160000000002,0.0,0.0
282,0.8918,0.0,0.8085720588235294,0.0,0.0
283,1.2301714285714287,0.0,2.1068,0.0,0.0
284,0.34610232558139536,0.0,0.4045666666666667,0.0,0.0
285,0.34610232558139536,0.0,0.4045666666666667,0.0,0.0
286,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
287,1.950975,0.0,1.8329160000000002,0.0,0.0
288,0.8918,0.0,0.8085720588235294,0.0,0.0
289,0.8918,0.0,0.8085720588235294,0.0,0.0
290,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
291,0.34610232558139536,0.0,0.4045666666666667,0.0,0.0
292,0.34610232558139536,0.0,0.4045666666666667,0.0,0.0
293,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
294,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
295,0.8918,0.0,0.8085720588235294,0.0,0.0
296,0.8918,0.0,0.8085720588235294,0.0,0.0
297,1.950975,0.0,1.8329160000000002,0.0,0.0
298,1.950975,0.0,1.8329160000000002,0.0,0.0
299,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
300,1.950975,0.0,1.8329160000000002,0.0,0.0
301,0.8918,0.0,0.8085720588235294,0.0,0.0
302,0.0,0.0,0.0,0.0,
303,0.8918,0.0,0.8085720588235294,0.0,0.0
304,0.34610232558139536,0.0,0.4045666666666667,0.0,0.0
305,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
306,0.8918,0.0,0.8085720588235294,0.0,0.0
307,0.8918,0.0,0.8085720588235294,0.0,0.0
308,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
309,0.34610232558139536,0.0,0.4045666666666667,0.0,0.0
310,0.8918,0.0,0.8085720588235294,0.0,0.0
311,0.8918,0.0,0.8085720588235294,0.0,0.0
312,6.230250000000001,0.0,8.1295,0.0,0.0
313,1.950975,0.0,1.8329160000000002,0.0,0.0
314,1.950975,0.0,1.8329160000000002,0.0,0.0
315,0.8918,0.0,0.8085720588235294,0.0,0.0
316,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
317,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
318,0.8918,0.0,0.8085720588235294,0.0,0.0
319,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
320,0.8918,0.0,0.8085720588235294,0.0,0.0
321,0.0,0.0,0.0,0.0,
322,0.8918,0.0,0.8085720588235294,0.0,0.0
323,1.950975,0.0,1.8329160000000002,0.0,0.0
324,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
325,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
326,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
327,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
328,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
329,0.8918,0.0,0.8085720588235294,0.0,0.0
330,0.8918,0.0,0.8085720588235294,0.0,0.0
331,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
332,0.8918,0.0,0.8085720588235294,0.0,0.0
333,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
334,1.950975,0.0,1.8329160000000002,0.0,0.0
335,0.0,0.0,0.0,0.0,
336,0.8918,0.0,0.8085720588235294,0.0,0.0
337,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
338,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
339,1.950975,0.0,1.8329160000000002,0.0,0.0
340,0.8918,0.0,0.8085720588235294,0.0,0.0
341,0.8918,0.0,0.8085720588235294,0.0,0.0
342,2.587764705882353,0.0,2.1526,0.0,0.0
343,0.8918,0.0,0.8085720588235294,0.0,0.0
344,0.8918,0.0,0.8085720588235294,0.0,0.0
345,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
346,0.8918,0.0,0.8085720588235294,0.0,0.0
347,0.8918,0.0,0.8085720588235294,0.0,0.0
348,0.8918,0.0,0.8085720588235294,0.0,0.0
349,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
350,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
351,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
352,0.0,0.0,0.0,0.0,
353,1.950975,0.0,1.8329160000000002,0.0,0.0
354,0.34610232558139536,0.0,0.4045666666666667,0.0,0.0
355,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
356,0.8918,0.0,0.8085720588235294,0.0,0.0
357,0.34610232558139536,0.0,0.4045666666666667,0.0,0.0
358,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
359,0.0,0.0,0.0,0.0,
360,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
361,0.8918,0.0,0.8085720588235294,0.0,0.0
362,0.0,0.0,0.0,0.0,
363,1.950975,0.0,1.8329160000000002,0.0,0.0
364,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
365,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
366,0.5390258823529411,0.0,0.5275082352941176,0.0,0.0
